lng,lat
-80.186925,39.502213
-80.200944,39.508454
-80.163678,39.496276
-80.205187,39.510497
-80.159035,39.497103
-80.200656,39.50845
-80.202644,39.494542
-80.187836,39.493774
-80.188655,39.487672
-80.186209,39.502112
-80.209693,39.516861
-80.188168,39.485416
-80.150127,39.485812
-80.165417,39.48884
-80.191112,39.502008
-80.192506,39.488631
-80.221297,39.514969
-80.190314,39.489406
-80.160905,39.486431
-80.20954,39.506068
-80.21771,39.514555
-80.186404,39.482691
-80.22284,39.519759
-80.18033,39.501392
-80.215637,39.508589
-80.189847,39.490298
-80.209008,39.515951
-80.197558,39.49932
-80.195446,39.494431
-80.198053,39.508679
-80.196163,39.5091
-80.179189,39.483029
-80.150998,39.485646
-80.156783,39.492211
-80.204361,39.513182
-80.192264,39.494742
-80.203734,39.518119
-80.184351,39.490843
-80.209008,39.515951
-80.214141,39.502631
-80.182621,39.494503
-80.180618,39.501396
-80.200552,39.492801
-80.194133,39.509428
-80.171283,39.482636
-80.18578,39.480254
-80.199932,39.508528
-80.197308,39.509297
-80.198569,39.510216
-80.173464,39.482131
-80.18242,39.481461
-80.224619,39.522213
-80.210104,39.517407
-80.194484,39.500531
-80.196396,39.514139
-80.221301,39.514879
-80.158416,39.494575
-80.186353,39.502114
-80.17858,39.480232
-80.186925,39.502213
-80.215202,39.504985
-80.188074,39.502321
-80.214735,39.505877
-80.183923,39.501627
-80.185202,39.494813
-80.206461,39.496399
-80.211056,39.51886
-80.163393,39.499779
-80.212884,39.501622
-80.175095,39.495375
-80.192506,39.488631
-80.215205,39.504895
-80.188312,39.485419
-80.179172,39.487076
-80.177691,39.495326
-80.173173,39.485813
-80.192506,39.488631
-80.173752,39.482135
-80.193368,39.492331
-80.20086,39.517895
-80.199065,39.508605
-80.17069,39.486674
-80.158682,39.484418
-80.192678,39.509766
-80.164725,39.4989
-80.170834,39.486676
-80.185591,39.485017
-80.19559,39.494433
-80.21485,39.506598
-80.156726,39.490052
-80.166482,39.498208
-80.195479,39.489935
-80.180159,39.491227
-80.168789,39.494558
-80.15588,39.489589
-80.200271,39.492617
-80.210643,39.49997
-80.156754,39.49293
-80.159124,39.50205
-80.197452,39.491045
-80.18113,39.488545
-80.191706,39.501568
-80.178751,39.490396
-80.170744,39.496117
-80.150127,39.485812
-80.190968,39.502006
-80.183491,39.50162
-80.15584,39.490578
-80.192986,39.49835
-80.184316,39.480861
-80.192506,39.488631
-80.214141,39.502631
-80.158416,39.494575
-80.225346,39.522045
-80.181469,39.480007
-80.21173,39.520039
-80.162644,39.500486
-80.196602,39.490672
-80.159673,39.491987
-80.17461,39.500314
-80.193878,39.504928
-80.195309,39.494249
-80.195136,39.487682
-80.205446,39.514908
-80.174854,39.494202
-80.20209,39.493994
-80.184172,39.480858
-80.179606,39.497873
-80.176224,39.481544
-80.167648,39.49427
-80.221874,39.522352
-80.194468,39.497294
-80.169743,39.488727
-80.181821,39.489275
-80.195136,39.487682
-80.198871,39.49889
-80.19859,39.498706
-80.161008,39.491019
-80.183298,39.481115
-80.201344,39.498299
-80.215514,39.508047
-80.167361,39.483474
-80.18113,39.488545
-80.159991,39.501974
-80.181693,39.481629
-80.177628,39.486062
-80.205256,39.516074
-80.182747,39.494955
-80.184116,39.485893
-80.179134,39.495258
-80.096502,39.514539
-80.088481,39.509912
-80.088637,39.513062
-80.104948,39.515935
-80.102945,39.51905
-80.081489,39.511687
-80.079765,39.518403
-80.09679,39.514544
-80.08523,39.511838
-80.100631,39.515775
-80.086859,39.510785
-80.079773,39.518223
-80.079917,39.518225
-80.08014,39.509506
-80.104568,39.51467
-80.104734,39.514133
-80.094144,39.512343
-80.094938,39.517481
-80.100775,39.515777
-80.097426,39.520039
-80.079769,39.518313
-80.088893,39.517293
-80.0932,39.510798
-80.097217,39.511223
-80.083824,39.514423
-80.08312,39.517468
-80.089634,39.513348
-80.102701,39.511042
-80.092692,39.512589
-80.078555,39.50948
-80.105309,39.517649
-80.103049,39.516534
-80.088344,39.50973
-80.088752,39.517201
-80.0932,39.510798
-80.107913,39.517421
-80.08523,39.511838
-80.085856,39.514096
-80.079355,39.511022
-80.07693,39.51386
-80.080723,39.509336
-80.104107,39.511875
-80.092545,39.512676
-80.083414,39.510459
-80.093786,39.517462
-80.08523,39.511838
-80.078962,39.520368
-80.087336,39.509714
-80.097636,39.515007
-80.104366,39.512598
-80.093646,39.51737
-80.104581,39.510893
-80.088213,39.512875
-80.090726,39.514805
-80.091295,39.514994
-80.084612,39.512817
-80.0889,39.517113
-80.107614,39.517686
-80.080376,39.517603
-80.081736,39.516097
-80.098713,39.516823
-80.090478,39.510394
-80.09699,39.520122
-80.093203,39.510709
-80.106319,39.514158
-80.106393,39.512361
-80.097671,39.517615
-80.100487,39.515773
-80.102535,39.518504
-80.100631,39.515775
-80.086791,39.512403
-80.085381,39.51166
-80.104347,39.513047
-80.083081,39.511533
-80.087995,39.507746
-80.078411,39.509478
-80.075372,39.509788
-80.081489,39.511687
-80.087093,39.518972
-80.089218,39.516399
-80.082296,39.509631
-80.089718,39.514788
-80.104446,39.514128
-80.078707,39.51272
-80.078788,39.521085
-80.079359,39.510932
-80.090478,39.510394
-80.102269,39.511035
-80.073128,39.511729
-80.105309,39.517649
-80.083828,39.514333
-80.083085,39.51486
-80.100717,39.513708
-80.084052,39.515865
-80.0968,39.517781
-80.103524,39.512045
-80.096574,39.512832
-80.088169,39.50703
-80.108609,39.511048
-80.076475,39.514392
-80.091198,39.510406
-80.079355,39.511022
-80.097232,39.517788
-80.089774,39.51344
-80.096815,39.517422
-80.090434,39.51489
-80.091211,39.513554
-80.08843,39.518005
-80.080978,39.516984
-80.108321,39.511043
-80.100631,39.515775
-80.105309,39.517649
-80.074315,39.507522
-80.104446,39.514128
-80.079106,39.52037
-80.101912,39.516155
-80.088505,39.51279
-80.080852,39.509698
-80.097329,39.515452
-80.089722,39.514699
-80.089037,39.517295
-80.104584,39.510803
-80.099905,39.51936
-80.078886,39.515331
-80.100631,39.515775
-80.08648,39.50952
-80.101628,39.516061
-80.087424,39.511064
-80.08662,39.509612
-80.096934,39.514546
-80.080428,39.509511
-80.097314,39.515811
-80.080978,39.516984
-80.091639,39.513651
-80.09963,39.515579
-80.074315,39.514357
-80.089218,39.516399
-80.088487,39.506315
-80.088344,39.50973
-80.079917,39.518225
-80.104878,39.514135
-80.083941,39.511637
-80.08597,39.514817
-80.079848,39.509591
-80.104369,39.512508
-80.10319,39.516626
-80.0932,39.510798
-80.083941,39.511637
-80.081551,39.517083
-80.085378,39.51175
-80.086887,39.51699
-80.089714,39.514878
-80.083597,39.516397
-80.087822,39.51188
-80.102675,39.518596
-80.089058,39.513339
-80.076073,39.513666
-80.088896,39.517203
-80.089965,39.515782
-80.104373,39.512418
-80.092859,39.512052
-80.100631,39.515775
-80.080152,39.516071
-80.098487,39.511873
-80.096674,39.51733
-80.113789,39.518235
-80.092775,39.520953
-80.10459,39.51413
-80.102125,39.511033
-80.09334,39.510891
-80.074792,39.509868
-80.080852,39.509698
-80.108321,39.511043
-80.089058,39.513339
-80.08662,39.509612
-80.09679,39.514544
-80.081392,39.520857
-80.108177,39.511041
-80.102413,39.511038
-80.081736,39.516097
-80.075376,39.509698
-80.11109,39.513786
-80.080523,39.517516
-80.09757,39.520042
-80.109583,39.51538
-80.104104,39.511964
-80.096151,39.516062
-80.103573,39.517801
-80.093196,39.510888
-80.093056,39.510796
-80.096934,39.514546
-80.105309,39.517649
-80.10194,39.512019
-80.108037,39.510949
-80.080485,39.514997
-80.103049,39.516534
-80.083601,39.516307
-80.091339,39.52084
-80.08648,39.50952
-80.090714,39.511657
-80.085855,39.510679
-80.085599,39.51679
-80.080284,39.509509
-80.07607,39.513756
-80.07607,39.513756
-80.093196,39.510888
-80.08044,39.516076
-80.086999,39.510877
-80.092343,39.510605
-80.097815,39.517618
-80.081266,39.516989
-80.079166,39.515515
-80.099617,39.519356
-80.097076,39.518055
-80.086571,39.51078
-80.087955,39.512152
-80.096461,39.515528
-80.080523,39.517516
-80.107614,39.517686
-80.092343,39.510605
-80.085692,39.511126
-80.074463,39.514269
-80.080575,39.509423
-80.080527,39.517426
-80.109228,39.516993
-80.107899,39.514274
-80.101717,39.513904
-80.088505,39.51279
-80.100849,39.51398
-80.097271,39.520307
-80.087743,39.513767
-80.100288,39.513611
-80.10459,39.51413
-80.108335,39.514191
-80.089421,39.511546
-80.094501,39.514147
-80.0932,39.510798
-80.094789,39.514152
-80.078632,39.521352
-80.094497,39.514237
-80.104158,39.514123
-80.087671,39.512057
-80.079167,39.518933
-80.08949,39.513346
-80.0932,39.510798
-80.08834,39.506403
-80.089867,39.518118
-80.087136,39.511059
-80.08823,39.51935
-80.104587,39.51422
-80.078954,39.520548
-80.084158,39.513349
-80.087545,39.511606
-80.078855,39.512633
-80.083941,39.511637
-80.09803,39.522837
-80.074633,39.506808
-80.095573,39.512636
-80.096527,39.517417
-80.081596,39.516005
-80.101865,39.513817
-80.080383,39.517424
-80.108609,39.511048
-80.080982,39.516894
-80.083828,39.514333
-80.107754,39.517779
-80.0932,39.510798
-80.094568,39.512529
-80.089195,39.513521
-80.103049,39.516534
-80.103137,39.51096
-80.082183,39.515745
-80.091195,39.510496
-80.093786,39.517462
-80.081732,39.516187
-80.095713,39.512728
-80.111632,39.518111
-80.109491,39.51412
-80.093356,39.513948
-80.079917,39.518225
-80.099579,39.51333
-80.139637,39.4923
-80.131538,39.489564
-80.133536,39.511178
-80.131619,39.512226
-80.133381,39.514952
-80.127933,39.507221
-80.177523,39.532012
-80.161864,39.516301
-80.128488,39.511277
-80.162862,39.512989
-80.150595,39.52053
-80.147329,39.51931
-80.118901,39.509595
-80.137895,39.492632
-80.174843,39.523338
-80.152758,39.524071
-80.161274,39.513054
-80.17479,39.503014
-80.173867,39.522513
-80.174288,39.52279
-80.197664,39.525849
-80.131553,39.510337
-80.178628,39.526005
-80.175099,39.534942
-80.139741,39.493291
-80.166534,39.525636
-80.152372,39.515792
-80.203321,39.524947
-80.173535,39.51999
-80.164325,39.501682
-80.132261,39.507111
-80.13662,39.513295
-80.168946,39.537364
-80.144085,39.49273
-80.131036,39.512397
-80.146479,39.511832
-80.201674,39.522853
-80.155276,39.522402
-80.141898,39.514638
-80.179476,39.515586
-80.158527,39.513281
-80.130966,39.514104
-80.188676,39.512582
-80.119182,39.513286
-80.157739,39.522081
-80.139713,39.508128
-80.12248,39.506685
-80.131231,39.507634
-80.178207,39.525728
-80.146939,39.521821
-80.152316,39.502932
-80.170442,39.507263
-80.169242,39.519204
-80.149309,39.52024
-80.178824,39.513868
-80.156352,39.513607
-80.172728,39.514942
-80.129419,39.51318
-80.151705,39.51803
-80.169801,39.519662
-80.136759,39.50988
-80.125832,39.498735
-80.136652,39.498368
-80.175342,39.514443
-80.126892,39.501
-80.151573,39.514161
-80.153328,39.520663
-80.135793,39.51589
-80.133093,39.51144
-80.16151,39.521511
-80.171248,39.533893
-80.142452,39.515186
-80.161522,39.514048
-80.14251,39.520852
-80.186026,39.513979
-80.165504,39.522563
-80.147952,39.489734
-80.149636,39.49084
-80.156022,39.496785
-80.152868,39.517778
-80.12913,39.513176
-80.126596,39.504682
-80.127379,39.506673
-80.194327,39.52274
-80.194631,39.525982
-80.155934,39.51324
-80.129045,39.508228
-80.15588,39.489589
-80.158268,39.512558
-80.158383,39.513279
-80.155331,39.517457
-80.130715,39.516708
-80.125883,39.497477
-80.14022,39.49213
-80.156138,39.518909
-80.15233,39.502573
-80.134227,39.49779
-80.133754,39.51289
-80.145535,39.5209
-80.201584,39.517816
-80.145555,39.523958
-80.144632,39.486354
-80.129574,39.512913
-80.188612,39.52508
-80.144596,39.519176
-80.151044,39.488074
-80.15455,39.497572
-80.123953,39.502392
-80.192372,39.532062
-80.156137,39.497507
-80.163749,39.501673
-80.177097,39.524632
-80.19043,39.515576
-80.133982,39.510825
-80.11516,39.512952
-80.126205,39.50018
-80.142284,39.4945
-80.138647,39.491835
-80.171897,39.521314
-80.176149,39.512298
-80.135593,39.485492
-80.130192,39.501322
-80.178022,39.519521
-80.152084,39.515788
-80.122635,39.509924
-80.170488,39.520482
-80.134876,39.51012
-80.12513,39.494767
-80.123875,39.500772
-80.142012,39.515359
-80.142678,39.516718
-80.141698,39.487657
-80.144188,39.515033
-80.145204,39.486453
-80.164004,39.534769
-80.131306,39.516358
-80.204446,39.525683
-80.169088,39.512277
-80.150242,39.504338
-80.134031,39.513164
-80.205436,39.526148
-80.152544,39.536478
-80.13173,39.50953
-80.160861,39.526896
-80.153736,39.517702
-80.151062,39.50543
-80.127509,39.507035
-80.139887,39.500308
-80.131025,39.512666
-80.19936,39.5194
-80.174378,39.527737
-80.127295,39.50874
-80.168226,39.530159
-80.172304,39.53274
-80.136759,39.50988
-80.205337,39.528664
-80.173161,39.522143
-80.149555,39.485713
-80.127793,39.507129
-80.152201,39.502211
-80.145238,39.496256
-80.152869,39.507077
-80.208016,39.526547
-80.154292,39.514653
-80.15782,39.502209
-80.148836,39.492805
-80.184787,39.53788
-80.148551,39.524724
-80.131774,39.508452
-80.203177,39.524944
-80.126844,39.505675
-80.142308,39.515184
-80.187669,39.516163
-80.149329,39.523298
-80.176713,39.530651
-80.112542,39.513539
-80.115544,39.51062
-80.156348,39.513697
-80.173006,39.533201
-80.174363,39.520902
-80.195212,39.51493
-80.175833,39.523803
-80.129662,39.514263
-80.149842,39.521328
-80.128005,39.487889
-80.142975,39.52005
-80.132754,39.516201
-80.170222,39.519939
-80.153748,39.513835
-80.148387,39.521664
-80.151282,39.503545
-80.139278,39.511718
-80.168089,39.529977
-80.156793,39.520538
-80.184916,39.523764
-80.159391,39.513295
-80.155993,39.497504
-80.149186,39.50549
-80.17078,39.520397
-80.128466,39.511816
-80.152866,39.50357
-80.180417,39.520907
-80.195209,39.51502
-80.175517,39.535308
-80.16587,39.499098
-80.13138,39.51456
-80.144727,39.515941
-80.144479,39.514948
-80.165731,39.516901
-80.165804,39.515104
-80.149307,39.502525
-80.160783,39.535978
-80.167339,39.498402
-80.163183,39.533677
-80.141561,39.494579
-80.12598,39.498647
-80.201905,39.524295
-80.118635,39.512558
-80.151429,39.514159
-80.169505,39.519838
-80.172743,39.521777
-80.160727,39.512326
-80.172476,39.514039
-80.144596,39.519176
-80.17078,39.520397
-80.141498,39.513822
-80.172743,39.521777
-80.15704,39.51083
-80.125722,39.508445
-80.165291,39.527865
-80.151213,39.523058
-80.129699,39.488725
-80.173006,39.533201
-80.125414,39.494861
-80.150956,39.518737
-80.172285,39.511608
-80.141782,39.52102
-80.150181,39.502269
-80.187764,39.51014
-80.150705,39.514237
-80.144806,39.510457
-80.123912,39.506887
-80.17473,39.511736
-80.143068,39.496491
-80.126955,39.509993
-80.202,39.525556
-80.191254,39.520265
-80.158087,39.513454
-80.127302,39.50856
-80.125127,39.494857
-80.147181,39.498085
-80.178491,39.525823
-80.125134,39.494677
-80.149819,39.500555
-80.126885,39.511701
-80.170085,39.519757
-80.139054,39.492471
-80.127295,39.50874
-80.129279,39.488448
-80.129506,39.507516
-80.141322,39.507524
-80.134362,39.490957
-80.127166,39.511885
-80.150277,39.51414
-80.156097,39.509196
-80.135458,39.517053
-80.138598,39.510718
-80.149983,39.485809
-80.150454,39.513334
-80.134148,39.506781
-80.14155,39.512564
-80.146213,39.49708
-80.194192,39.526155
-80.182014,39.524259
-80.141378,39.516787
-80.215613,39.527652
-80.16541,39.524899
-80.150127,39.485812
-80.149114,39.514392
-80.124839,39.508881
-80.17216,39.525544
-80.123787,39.509943
-80.187236,39.52344
-80.173449,39.522147
-80.152852,39.50393
-80.119514,39.512212
-80.12379,39.506346
-80.144254,39.524027
-80.157771,39.510572
-80.133237,39.511443
-80.155941,39.513061
-80.123979,39.501763
-80.149924,39.490844
-80.158132,39.523077
-80.144596,39.519176
-80.138723,39.497052
-80.15346,39.513831
-80.174412,39.501659
-80.142939,39.506741
-80.153169,39.513916
-80.174843,39.523338
-80.161428,39.516384
-80.19308,39.521462
-80.176953,39.52463
-80.129673,39.513994
-80.131682,39.489566
-80.143317,39.508095
-80.135917,39.509327
-80.146684,39.5068
-80.147325,39.519399
-80.136288,39.503757
-80.123783,39.503019
-80.145923,39.521985
-80.171562,39.526074
-80.188414,39.515545
-80.142914,39.489654
-80.140796,39.520465
-80.142545,39.516446
-80.147185,39.519307
-80.144633,39.511174
-80.126977,39.509454
-80.130442,39.516344
-80.132664,39.490211
-80.192534,39.509763
-80.1739,39.532496
-80.146758,39.494301
-80.151353,39.52315
-80.162587,39.519819
-80.200626,39.523826
-80.135849,39.489812
-80.155772,39.513687
-80.12029,39.510876
-80.123429,39.504632
-80.123362,39.509756
-80.169335,39.538449
-80.13606,39.491704
-80.129555,39.488723
-80.180389,39.525223
-80.201772,39.524024
-80.138513,39.488056
-80.134736,39.510028
-80.126316,39.500991
-80.148446,39.502421
-80.140884,39.511204
-80.144475,39.497323
-80.150417,39.514233
-80.126445,39.50486
-80.165712,39.528141
-80.127049,39.490121
-80.151562,39.514431
