lng,lat
-80.183978,31.492995
-80.207602,31.496686
-80.158496,31.492598
-80.170834,31.486676
-80.198655,31.493401
-80.173468,31.485638
-80.175821,31.484416
-80.213881,31.524029
-80.209152,31.515953
-80.179267,31.49553
-80.183032,31.495049
-80.196014,31.487336
-80.209149,31.516043
-80.215244,31.507593
-80.15802,31.497267
-80.169743,31.488727
-80.180471,31.501484
-80.212459,31.501436
-80.188938,31.502334
-80.220436,31.514866
-80.206355,31.517439
-80.177586,31.494335
-80.190314,31.489406
-80.193649,31.492515
-80.176045,31.493232
-80.184272,31.478342
-80.210093,31.517676
-80.166425,31.492452
-80.18578,31.480254
-80.22244,31.52263
-80.192365,31.495823
-80.17319,31.481767
-80.185314,31.484743
-80.181827,31.485498
-80.19265,31.488633
-80.195136,31.487682
-80.168401,31.497069
-80.163752,31.483688
-80.197673,31.511012
-80.195582,31.494613
-80.169293,31.496364
-80.1641,31.489359
-80.198724,31.498978
-80.168966,31.493751
-80.196181,31.490396
-80.190532,31.502089
-80.169121,31.493484
-80.18578,31.480254
-80.208464,31.515134
-80.167174,31.488148
-80.194484,31.500531
-80.184914,31.494808
-80.160578,31.501713
-80.195302,31.494429
-80.206313,31.496486
-80.206022,31.496572
-80.190968,31.502006
-80.214478,31.505064
-80.178923,31.482486
-80.190244,31.502085
-80.168681,31.493657
-80.183978,31.492995
-80.174191,31.481962
-80.150127,31.485812
-80.183978,31.492995
-80.207406,31.516376
-80.199144,31.49197
-80.15588,31.489589
-80.182891,31.494957
-80.193793,31.492517
-80.217693,31.515004
-80.194133,31.509428
-80.198724,31.498978
-80.215244,31.526028
-80.175681,31.484324
-80.159007,31.494225
-80.194761,31.493521
-80.163836,31.499516
-80.174707,31.49429
-80.184316,31.480861
-80.172223,31.491554
-80.184331,31.484098
-80.180503,31.486197
-80.167954,31.497422
-80.195582,31.494613
-80.177012,31.483445
-80.213498,31.508016
-80.17975,31.497876
-80.215683,31.503733
-80.173256,31.49094
-80.197756,31.512542
-80.17552,31.495562
-80.186209,31.502112
-80.173173,31.485813
-80.170693,31.490181
-80.206131,31.515817
-80.185208,31.501917
-80.199742,31.498724
-80.218027,31.517527
-80.206549,31.512497
-80.174205,31.4852
-80.169272,31.493306
-80.219826,31.52313
-80.171766,31.495773
-80.193954,31.499354
-80.192264,31.494742
-80.215244,31.507593
-80.220215,31.516841
-80.187872,31.492876
-80.189014,31.485879
-80.218343,31.5205
-80.161456,31.501367
-80.17142,31.486415
-80.192945,31.488458
-80.18578,31.480254
-80.206549,31.512497
-80.215782,31.527025
-80.174788,31.485029
-80.188668,31.494597
-80.15588,31.489589
-80.209392,31.506155
-80.175821,31.484416
-80.170834,31.486676
-80.1706,31.496115
-80.217924,31.51276
-80.176365,31.48883
-80.214001,31.502539
-80.182492,31.494141
-80.178543,31.492012
-80.200124,31.492705
-80.150825,31.486362
-80.21198,31.524719
-80.157654,31.492045
-80.159031,31.497192
-80.182048,31.490807
-80.159902,31.497026
-80.196692,31.495709
-80.183978,31.492995
-80.202254,31.508114
-80.201677,31.511792
-80.188809,31.494689
-80.21061,31.511839
-80.221027,31.514515
-80.20199,31.522139
-80.203817,31.508678
-80.19212,31.49474
-80.164978,31.489013
-80.168401,31.497069
-80.175624,31.489359
-80.216772,31.523803
-80.171273,31.486503
-80.215261,31.503457
-80.206189,31.507006
-80.170834,31.486676
-80.150275,31.485724
-80.16022,31.492715
-80.216389,31.522538
-80.187321,31.492238
-80.15588,31.489589
-80.196218,31.511349
-80.174851,31.494292
-80.205951,31.516714
-80.182492,31.494141
-80.192678,31.509766
-80.162008,31.494811
-80.173785,31.495715
-80.150271,31.485814
-80.209104,31.506151
-80.182859,31.481288
-80.15588,31.489589
-80.188422,31.489917
-80.150127,31.485812
-80.186925,31.502213
-80.200944,31.508454
-80.163678,31.496276
-80.205187,31.510497
-80.159035,31.497103
-80.200656,31.50845
-80.202644,31.494542
-80.187836,31.493774
-80.188655,31.487672
-80.186209,31.502112
-80.209693,31.516861
-80.188168,31.485416
-80.150127,31.485812
-80.165417,31.48884
-80.191112,31.502008
-80.192506,31.488631
-80.221297,31.514969
-80.190314,31.489406
-80.160905,31.486431
-80.20954,31.506068
-80.21771,31.514555
-80.186404,31.482691
-80.22284,31.519759
-80.18033,31.501392
-80.215637,31.508589
-80.189847,31.490298
-80.209008,31.515951
-80.197558,31.49932
-80.195446,31.494431
-80.198053,31.508679
-80.196163,31.5091
-80.179189,31.483029
-80.150998,31.485646
-80.156783,31.492211
-80.204361,31.513182
-80.192264,31.494742
-80.203734,31.518119
-80.184351,31.490843
-80.209008,31.515951
-80.214141,31.502631
-80.182621,31.494503
-80.180618,31.501396
-80.200552,31.492801
-80.194133,31.509428
-80.171283,31.482636
-80.18578,31.480254
-80.199932,31.508528
-80.197308,31.509297
-80.198569,31.510216
-80.173464,31.482131
-80.18242,31.481461
-80.224619,31.522213
-80.210104,31.517407
-80.194484,31.500531
-80.196396,31.514139
-80.221301,31.514879
-80.158416,31.494575
-80.186353,31.502114
-80.17858,31.480232
-80.186925,31.502213
-80.215202,31.504985
-80.188074,31.502321
-80.214735,31.505877
-80.183923,31.501627
-80.185202,31.494813
-80.206461,31.496399
-80.211056,31.51886
-80.163393,31.499779
-80.212884,31.501622
-80.175095,31.495375
-80.192506,31.488631
-80.215205,31.504895
-80.188312,31.485419
-80.179172,31.487076
-80.177691,31.495326
-80.173173,31.485813
-80.192506,31.488631
-80.173752,31.482135
-80.193368,31.492331
-80.20086,31.517895
-80.199065,31.508605
-80.17069,31.486674
-80.158682,31.484418
-80.192678,31.509766
-80.164725,31.4989
-80.170834,31.486676
-80.185591,31.485017
-80.19559,31.494433
-80.21485,31.506598
-80.156726,31.490052
-80.166482,31.498208
-80.195479,31.489935
-80.180159,31.491227
-80.168789,31.494558
-80.15588,31.489589
-80.200271,31.492617
-80.210643,31.49997
-80.156754,31.49293
-80.159124,31.50205
-80.197452,31.491045
-80.18113,31.488545
-80.191706,31.501568
-80.178751,31.490396
-80.170744,31.496117
-80.150127,31.485812
-80.190968,31.502006
-80.183491,31.50162
-80.15584,31.490578
-80.192986,31.49835
-80.184316,31.480861
-80.192506,31.488631
-80.214141,31.502631
-80.158416,31.494575
-80.225346,31.522045
-80.181469,31.480007
-80.21173,31.520039
-80.162644,31.500486
-80.196602,31.490672
-80.159673,31.491987
-80.17461,31.500314
-80.193878,31.504928
-80.195309,31.494249
-80.195136,31.487682
-80.205446,31.514908
-80.174854,31.494202
-80.20209,31.493994
-80.184172,31.480858
-80.179606,31.497873
-80.176224,31.481544
-80.167648,31.49427
-80.221874,31.522352
-80.194468,31.497294
-80.169743,31.488727
-80.181821,31.489275
-80.195136,31.487682
-80.198871,31.49889
-80.19859,31.498706
-80.161008,31.491019
-80.183298,31.481115
-80.201344,31.498299
-80.215514,31.508047
-80.167361,31.483474
-80.18113,31.488545
-80.159991,31.501974
-80.181693,31.481629
-80.177628,31.486062
-80.205256,31.516074
-80.182747,31.494955
-80.184116,31.485893
-80.179134,31.495258
-80.096502,31.514539
-80.088481,31.509912
-80.088637,31.513062
-80.104948,31.515935
-80.102945,31.51905
-80.081489,31.511687
-80.079765,31.518403
-80.09679,31.514544
-80.08523,31.511838
-80.100631,31.515775
-80.086859,31.510785
-80.079773,31.518223
-80.079917,31.518225
-80.08014,31.509506
-80.104568,31.51467
-80.104734,31.514133
-80.094144,31.512343
-80.094938,31.517481
-80.100775,31.515777
-80.097426,31.520039
-80.079769,31.518313
-80.088893,31.517293
-80.0932,31.510798
-80.097217,31.511223
-80.083824,31.514423
-80.08312,31.517468
-80.089634,31.513348
-80.102701,31.511042
-80.092692,31.512589
-80.078555,31.50948
-80.105309,31.517649
-80.103049,31.516534
-80.088344,31.50973
-80.088752,31.517201
-80.0932,31.510798
-80.107913,31.517421
-80.08523,31.511838
-80.085856,31.514096
-80.079355,31.511022
-80.07693,31.51386
-80.080723,31.509336
-80.104107,31.511875
-80.092545,31.512676
-80.083414,31.510459
-80.093786,31.517462
-80.08523,31.511838
-80.078962,31.520368
-80.087336,31.509714
-80.097636,31.515007
-80.104366,31.512598
-80.093646,31.51737
-80.104581,31.510893
-80.088213,31.512875
-80.090726,31.514805
-80.091295,31.514994
-80.084612,31.512817
-80.0889,31.517113
-80.107614,31.517686
-80.080376,31.517603
-80.081736,31.516097
-80.098713,31.516823
-80.090478,31.510394
-80.09699,31.520122
-80.093203,31.510709
-80.106319,31.514158
-80.106393,31.512361
-80.097671,31.517615
-80.100487,31.515773
-80.102535,31.518504
-80.100631,31.515775
-80.086791,31.512403
-80.085381,31.51166
-80.104347,31.513047
-80.083081,31.511533
-80.087995,31.507746
-80.078411,31.509478
-80.075372,31.509788
-80.081489,31.511687
-80.087093,31.518972
-80.089218,31.516399
-80.082296,31.509631
-80.089718,31.514788
-80.104446,31.514128
-80.078707,31.51272
-80.078788,31.521085
-80.079359,31.510932
-80.090478,31.510394
-80.102269,31.511035
-80.073128,31.511729
-80.105309,31.517649
-80.083828,31.514333
-80.083085,31.51486
-80.100717,31.513708
-80.084052,31.515865
-80.0968,31.517781
-80.103524,31.512045
-80.096574,31.512832
-80.088169,31.50703
-80.108609,31.511048
-80.076475,31.514392
-80.091198,31.510406
-80.079355,31.511022
-80.097232,31.517788
-80.089774,31.51344
-80.096815,31.517422
-80.090434,31.51489
-80.091211,31.513554
-80.08843,31.518005
-80.080978,31.516984
-80.108321,31.511043
-80.100631,31.515775
-80.105309,31.517649
-80.074315,31.507522
-80.104446,31.514128
-80.079106,31.52037
-80.101912,31.516155
-80.088505,31.51279
-80.080852,31.509698
-80.097329,31.515452
-80.089722,31.514699
-80.089037,31.517295
-80.104584,31.510803
-80.099905,31.51936
-80.078886,31.515331
-80.100631,31.515775
-80.08648,31.50952
-80.101628,31.516061
-80.087424,31.511064
-80.08662,31.509612
-80.096934,31.514546
-80.080428,31.509511
-80.097314,31.515811
-80.080978,31.516984
-80.091639,31.513651
-80.09963,31.515579
-80.074315,31.514357
-80.089218,31.516399
-80.088487,31.506315
-80.088344,31.50973
-80.079917,31.518225
-80.104878,31.514135
-80.083941,31.511637
-80.08597,31.514817
-80.079848,31.509591
-80.104369,31.512508
-80.10319,31.516626
-80.0932,31.510798
-80.083941,31.511637
-80.081551,31.517083
-80.085378,31.51175
-80.086887,31.51699
-80.089714,31.514878
-80.083597,31.516397
-80.087822,31.51188
-80.102675,31.518596
-80.089058,31.513339
-80.076073,31.513666
-80.088896,31.517203
-80.089965,31.515782
-80.104373,31.512418
-80.092859,31.512052
-80.100631,31.515775
-80.080152,31.516071
-80.098487,31.511873
-80.096674,31.51733
-80.113789,31.518235
-80.092775,31.520953
-80.10459,31.51413
-80.102125,31.511033
-80.09334,31.510891
-80.074792,31.509868
-80.080852,31.509698
-80.108321,31.511043
-80.089058,31.513339
-80.08662,31.509612
-80.09679,31.514544
-80.081392,31.520857
-80.108177,31.511041
-80.102413,31.511038
-80.081736,31.516097
-80.075376,31.509698
-80.11109,31.513786
-80.080523,31.517516
-80.09757,31.520042
-80.109583,31.51538
-80.104104,31.511964
-80.096151,31.516062
-80.103573,31.517801
-80.093196,31.510888
-80.093056,31.510796
-80.096934,31.514546
-80.105309,31.517649
-80.10194,31.512019
-80.108037,31.510949
-80.080485,31.514997
-80.103049,31.516534
-80.083601,31.516307
-80.091339,31.52084
-80.08648,31.50952
-80.090714,31.511657
-80.085855,31.510679
-80.085599,31.51679
-80.080284,31.509509
-80.07607,31.513756
-80.07607,31.513756
-80.093196,31.510888
-80.08044,31.516076
-80.086999,31.510877
-80.092343,31.510605
-80.097815,31.517618
-80.081266,31.516989
-80.079166,31.515515
-80.099617,31.519356
-80.097076,31.518055
-80.086571,31.51078
-80.087955,31.512152
-80.096461,31.515528
-80.080523,31.517516
-80.107614,31.517686
-80.092343,31.510605
-80.085692,31.511126
-80.074463,31.514269
-80.080575,31.509423
-80.080527,31.517426
-80.109228,31.516993
-80.107899,31.514274
-80.101717,31.513904
-80.088505,31.51279
-80.100849,31.51398
-80.097271,31.520307
-80.087743,31.513767
-80.100288,31.513611
-80.10459,31.51413
-80.108335,31.514191
-80.089421,31.511546
-80.094501,31.514147
-80.0932,31.510798
-80.094789,31.514152
-80.078632,31.521352
-80.094497,31.514237
-80.104158,31.514123
-80.087671,31.512057
-80.079167,31.518933
-80.08949,31.513346
-80.0932,31.510798
-80.08834,31.506403
-80.089867,31.518118
-80.087136,31.511059
-80.08823,31.51935
-80.104587,31.51422
-80.078954,31.520548
-80.084158,31.513349
-80.087545,31.511606
-80.078855,31.512633
-80.083941,31.511637
-80.09803,31.522837
-80.074633,31.506808
-80.095573,31.512636
-80.096527,31.517417
-80.081596,31.516005
-80.101865,31.513817
-80.080383,31.517424
-80.108609,31.511048
-80.080982,31.516894
-80.083828,31.514333
-80.107754,31.517779
-80.0932,31.510798
-80.094568,31.512529
-80.089195,31.513521
-80.103049,31.516534
-80.103137,31.51096
-80.082183,31.515745
-80.091195,31.510496
-80.093786,31.517462
-80.081732,31.516187
-80.095713,31.512728
-80.111632,31.518111
-80.109491,31.51412
-80.093356,31.513948
-80.079917,31.518225
-80.099579,31.51333
-80.139637,31.4923
-80.131538,31.489564
-80.133536,31.511178
-80.131619,31.512226
-80.133381,31.514952
-80.127933,31.507221
-80.177523,31.532012
-80.161864,31.516301
-80.128488,31.511277
-80.162862,31.512989
-80.150595,31.52053
-80.147329,31.51931
-80.118901,31.509595
-80.137895,31.492632
-80.174843,31.523338
-80.152758,31.524071
-80.161274,31.513054
-80.17479,31.503014
-80.173867,31.522513
-80.174288,31.52279
-80.197664,31.525849
-80.131553,31.510337
-80.178628,31.526005
-80.175099,31.534942
-80.139741,31.493291
-80.166534,31.525636
-80.152372,31.515792
-80.203321,31.524947
-80.173535,31.51999
-80.164325,31.501682
-80.132261,31.507111
-80.13662,31.513295
-80.168946,31.537364
-80.144085,31.49273
-80.131036,31.512397
-80.146479,31.511832
-80.201674,31.522853
-80.155276,31.522402
-80.141898,31.514638
-80.179476,31.515586
-80.158527,31.513281
-80.130966,31.514104
-80.188676,31.512582
-80.119182,31.513286
-80.157739,31.522081
-80.139713,31.508128
-80.12248,31.506685
-80.131231,31.507634
-80.178207,31.525728
-80.146939,31.521821
-80.152316,31.502932
-80.170442,31.507263
-80.169242,31.519204
-80.149309,31.52024
-80.178824,31.513868
-80.156352,31.513607
-80.172728,31.514942
-80.129419,31.51318
-80.151705,31.51803
-80.169801,31.519662
-80.136759,31.50988
-80.125832,31.498735
-80.136652,31.498368
-80.175342,31.514443
-80.126892,31.501
-80.151573,31.514161
-80.153328,31.520663
-80.135793,31.51589
-80.133093,31.51144
-80.16151,31.521511
-80.171248,31.533893
-80.142452,31.515186
-80.161522,31.514048
-80.14251,31.520852
-80.186026,31.513979
-80.165504,31.522563
-80.147952,31.489734
-80.149636,31.49084
-80.156022,31.496785
-80.152868,31.517778
-80.12913,31.513176
-80.126596,31.504682
-80.127379,31.506673
-80.194327,31.52274
-80.194631,31.525982
-80.155934,31.51324
-80.129045,31.508228
-80.15588,31.489589
-80.158268,31.512558
-80.158383,31.513279
-80.155331,31.517457
-80.130715,31.516708
-80.125883,31.497477
-80.14022,31.49213
-80.156138,31.518909
-80.15233,31.502573
-80.134227,31.49779
-80.133754,31.51289
-80.145535,31.5209
-80.201584,31.517816
-80.145555,31.523958
-80.144632,31.486354
-80.129574,31.512913
-80.188612,31.52508
-80.144596,31.519176
-80.151044,31.488074
-80.15455,31.497572
-80.123953,31.502392
-80.192372,31.532062
-80.156137,31.497507
-80.163749,31.501673
-80.177097,31.524632
-80.19043,31.515576
-80.133982,31.510825
-80.11516,31.512952
-80.126205,31.50018
-80.142284,31.4945
-80.138647,31.491835
-80.171897,31.521314
-80.176149,31.512298
-80.135593,31.485492
-80.130192,31.501322
-80.178022,31.519521
-80.152084,31.515788
-80.122635,31.509924
-80.170488,31.520482
-80.134876,31.51012
-80.12513,31.494767
-80.123875,31.500772
-80.142012,31.515359
-80.142678,31.516718
-80.141698,31.487657
-80.144188,31.515033
-80.145204,31.486453
-80.164004,31.534769
-80.131306,31.516358
-80.204446,31.525683
-80.169088,31.512277
-80.150242,31.504338
-80.134031,31.513164
-80.205436,31.526148
-80.152544,31.536478
-80.13173,31.50953
-80.160861,31.526896
-80.153736,31.517702
-80.151062,31.50543
-80.127509,31.507035
-80.139887,31.500308
-80.131025,31.512666
-80.19936,31.5194
-80.174378,31.527737
-80.127295,31.50874
-80.168226,31.530159
-80.172304,31.53274
-80.136759,31.50988
-80.205337,31.528664
-80.173161,31.522143
-80.149555,31.485713
-80.127793,31.507129
-80.152201,31.502211
-80.145238,31.496256
-80.152869,31.507077
-80.208016,31.526547
-80.154292,31.514653
-80.15782,31.502209
-80.148836,31.492805
-80.184787,31.53788
-80.148551,31.524724
-80.131774,31.508452
-80.203177,31.524944
-80.126844,31.505675
-80.142308,31.515184
-80.187669,31.516163
-80.149329,31.523298
-80.176713,31.530651
-80.112542,31.513539
-80.115544,31.51062
-80.156348,31.513697
-80.173006,31.533201
-80.174363,31.520902
-80.195212,31.51493
-80.175833,31.523803
-80.129662,31.514263
-80.149842,31.521328
-80.128005,31.487889
-80.142975,31.52005
-80.132754,31.516201
-80.170222,31.519939
-80.153748,31.513835
-80.148387,31.521664
-80.151282,31.503545
-80.139278,31.511718
-80.168089,31.529977
-80.156793,31.520538
-80.184916,31.523764
-80.159391,31.513295
-80.155993,31.497504
-80.149186,31.50549
-80.17078,31.520397
-80.128466,31.511816
-80.152866,31.50357
-80.180417,31.520907
-80.195209,31.51502
-80.175517,31.535308
-80.16587,31.499098
-80.13138,31.51456
-80.144727,31.515941
-80.144479,31.514948
-80.165731,31.516901
-80.165804,31.515104
-80.149307,31.502525
-80.160783,31.535978
-80.167339,31.498402
-80.163183,31.533677
-80.141561,31.494579
-80.12598,31.498647
-80.201905,31.524295
-80.118635,31.512558
-80.151429,31.514159
-80.169505,31.519838
-80.172743,31.521777
-80.160727,31.512326
-80.172476,31.514039
-80.144596,31.519176
-80.17078,31.520397
-80.141498,31.513822
-80.172743,31.521777
-80.15704,31.51083
-80.125722,31.508445
-80.165291,31.527865
-80.151213,31.523058
-80.129699,31.488725
-80.173006,31.533201
-80.125414,31.494861
-80.150956,31.518737
-80.172285,31.511608
-80.141782,31.52102
-80.150181,31.502269
-80.187764,31.51014
-80.150705,31.514237
-80.144806,31.510457
-80.123912,31.506887
-80.17473,31.511736
-80.143068,31.496491
-80.126955,31.509993
-80.202,31.525556
-80.191254,31.520265
-80.158087,31.513454
-80.127302,31.50856
-80.125127,31.494857
-80.147181,31.498085
-80.178491,31.525823
-80.125134,31.494677
-80.149819,31.500555
-80.126885,31.511701
-80.170085,31.519757
-80.139054,31.492471
-80.127295,31.50874
-80.129279,31.488448
-80.129506,31.507516
-80.141322,31.507524
-80.134362,31.490957
-80.127166,31.511885
-80.150277,31.51414
-80.156097,31.509196
-80.135458,31.517053
-80.138598,31.510718
-80.149983,31.485809
-80.150454,31.513334
-80.134148,31.506781
-80.14155,31.512564
-80.146213,31.49708
-80.194192,31.526155
-80.182014,31.524259
-80.141378,31.516787
-80.215613,31.527652
-80.16541,31.524899
-80.150127,31.485812
-80.149114,31.514392
-80.124839,31.508881
-80.17216,31.525544
-80.123787,31.509943
-80.187236,31.52344
-80.173449,31.522147
-80.152852,31.50393
-80.119514,31.512212
-80.12379,31.506346
-80.144254,31.524027
-80.157771,31.510572
-80.133237,31.511443
-80.155941,31.513061
-80.123979,31.501763
-80.149924,31.490844
-80.158132,31.523077
-80.144596,31.519176
-80.138723,31.497052
-80.15346,31.513831
-80.174412,31.501659
-80.142939,31.506741
-80.153169,31.513916
-80.174843,31.523338
-80.161428,31.516384
-80.19308,31.521462
-80.176953,31.52463
-80.129673,31.513994
-80.131682,31.489566
-80.143317,31.508095
-80.135917,31.509327
-80.146684,31.5068
-80.147325,31.519399
-80.136288,31.503757
-80.123783,31.503019
-80.145923,31.521985
-80.171562,31.526074
-80.188414,31.515545
-80.142914,31.489654
-80.140796,31.520465
-80.142545,31.516446
-80.147185,31.519307
-80.144633,31.511174
-80.126977,31.509454
-80.130442,31.516344
-80.132664,31.490211
-80.192534,31.509763
-80.1739,31.532496
-80.146758,31.494301
-80.151353,31.52315
-80.162587,31.519819
-80.200626,31.523826
-80.135849,31.489812
-80.155772,31.513687
-80.12029,31.510876
-80.123429,31.504632
-80.123362,31.509756
-80.169335,31.538449
-80.13606,31.491704
-80.129555,31.488723
-80.180389,31.525223
-80.201772,31.524024
-80.138513,31.488056
-80.134736,31.510028
-80.126316,31.500991
-80.148446,31.502421
-80.140884,31.511204
-80.144475,31.497323
-80.150417,31.514233
-80.126445,31.50486
-80.165712,31.528141
-80.127049,31.490121
-80.151562,31.514431
