lng,lat
-60.188655,51.487672
-60.157341,51.49267
-60.187321,51.492238
-60.173897,51.496526
-60.204204,51.520824
-60.204365,51.509406
-60.209282,51.516315
-60.178456,51.490572
-60.186209,51.502112
-60.185633,51.480341
-60.184611,51.480685
-60.172792,51.495339
-60.191112,51.494724
-60.17391,51.485375
-60.194273,51.509521
-60.180618,51.501396
-60.188218,51.502323
-60.209967,51.517225
-60.166296,51.488494
-60.16943,51.496546
-60.167177,51.488058
-60.160171,51.501077
-60.167519,51.497505
-60.199786,51.5159
-60.179172,51.487076
-60.216361,51.515883
-60.170697,51.490091
-60.17499,51.483593
-60.18083,51.485213
-60.22155,51.515872
-60.206402,51.512584
-60.175087,51.484764
-60.205994,51.515635
-60.163316,51.483771
-60.215564,51.51785
-60.165788,51.490374
-60.198863,51.491786
-60.214025,51.524031
-60.181239,51.478565
-60.206159,51.496754
-60.167653,51.483389
-60.157211,51.492308
-60.188655,51.487672
-60.196032,51.49417
-60.209696,51.516771
-60.177109,51.481019
-60.196093,51.499927
-60.221297,51.514969
-60.194612,51.497296
-60.187454,51.481629
-60.184331,51.484098
-60.174936,51.484941
-60.184348,51.490933
-60.184191,51.484006
-60.207855,51.51962
-60.188795,51.487764
-60.204561,51.497089
-60.215898,51.527746
-60.222692,51.516159
-60.186404,51.482691
-60.175627,51.489269
-60.196015,51.509188
-60.187642,51.502314
-60.180015,51.491225
-60.182272,51.481548
-60.201073,51.512503
-60.215564,51.51785
-60.170772,51.488204
-60.189939,51.495246
-60.190828,51.501914
-60.183856,51.481573
-60.172057,51.492091
-60.193227,51.492239
-60.15954,51.491715
-60.194437,51.51267
-60.200994,51.492538
-60.173594,51.493284
-60.183028,51.495139
-60.209149,51.516043
-60.226358,51.52197
-60.195176,51.508545
-60.175821,51.484416
-60.158682,51.484418
-60.191108,51.502098
-60.209353,51.510831
-60.174717,51.494021
-60.18564,51.480162
-60.196,51.494979
-60.185373,51.479618
-60.161249,51.492191
-60.161525,51.49966
-60.159196,51.500252
-60.209245,51.506243
-60.178436,51.48023
-60.223353,51.521385
-60.174854,51.494202
-60.218297,51.517981
-60.21173,51.520039
-60.157067,51.492306
-60.162659,51.500127
-60.173782,51.495804
-60.200555,51.492711
-60.184331,51.484098
-60.179134,51.495258
-60.214861,51.517389
-60.216407,51.518402
-60.20517,51.50726
-60.186925,51.502213
-60.187321,51.492238
-60.175768,51.489361
-60.171129,51.486501
-60.161759,51.501012
-60.152888,51.485226
-60.150127,51.485812
-60.175821,51.484416
-60.179175,51.486986
-60.212538,51.52149
-60.161165,51.501452
-60.181114,51.48171
-60.173382,51.494989
-60.170697,51.490091
-60.205872,51.50772
-60.162041,51.490405
-60.154902,51.488854
-60.205256,51.516074
-60.215564,51.51785
-60.207044,51.496228
-60.188506,51.502328
-60.199159,51.498895
-60.209149,51.516043
-60.193318,51.500873
-60.184211,51.501632
-60.156898,51.492932
-60.166338,51.498206
-60.191404,51.501923
-60.215377,51.5263
-60.187403,51.490171
-60.17259,51.485984
-60.174121,51.501745
-60.216407,51.518402
-60.210648,51.518224
-60.193466,51.500785
-60.185212,51.501827
-60.187842,51.489998
-60.190721,51.490042
-60.204561,51.497089
-60.191006,51.490136
-60.210508,51.518132
-60.198341,51.508684
-60.175965,51.484418
-60.17707,51.485604
-60.203814,51.508768
-60.21173,51.520039
-60.215788,51.504724
-60.193878,51.504928
-60.177247,51.488395
-60.167415,51.48932
-60.195643,51.500369
-60.204084,51.509222
-60.18961,51.492633
-60.212208,51.526251
-60.194419,51.505836
-60.201702,51.522134
-60.162927,51.48988
-60.173172,51.482216
-60.220394,51.515945
-60.185519,51.483217
-60.211867,51.520221
-60.194664,51.506919
-60.170618,51.488471
-60.201558,51.522132
-60.150541,51.486268
-60.175965,51.484418
-60.215788,51.504724
-60.201949,51.493902
-60.166309,51.498925
-60.195616,51.490117
-60.197438,51.509659
-60.226723,51.519997
-60.211783,51.518691
-60.200508,51.508537
-60.176955,51.48848
-60.191484,51.488975
-60.19689,51.508931
-60.179316,51.487078
-60.175688,51.484144
-60.204439,51.507518
-60.177024,51.490369
-60.206549,51.512497
-60.174397,51.494825
-60.173309,51.485995
-60.159261,51.484337
-60.188092,51.494588
-60.173689,51.501738
-60.215781,51.508591
-60.21542,51.517847
-60.17975,51.497876
-60.192506,51.488631
-60.19859,51.498706
-60.215901,51.527656
-60.172241,51.494701
-60.20529,51.522549
-60.163537,51.499781
-60.173464,51.482131
-60.161304,51.490843
-60.194421,51.509433
-60.16337,51.489617
-60.226157,51.519719
-60.15129,51.48556
-60.180236,51.482056
-60.177112,51.480929
-60.157521,51.491773
-60.174054,51.485377
-60.198432,51.499063
-60.183978,51.492995
-60.207602,51.496686
-60.158496,51.492598
-60.170834,51.486676
-60.198655,51.493401
-60.173468,51.485638
-60.175821,51.484416
-60.213881,51.524029
-60.209152,51.515953
-60.179267,51.49553
-60.183032,51.495049
-60.196014,51.487336
-60.209149,51.516043
-60.215244,51.507593
-60.15802,51.497267
-60.169743,51.488727
-60.180471,51.501484
-60.212459,51.501436
-60.188938,51.502334
-60.220436,51.514866
-60.206355,51.517439
-60.177586,51.494335
-60.190314,51.489406
-60.193649,51.492515
-60.176045,51.493232
-60.184272,51.478342
-60.210093,51.517676
-60.166425,51.492452
-60.18578,51.480254
-60.22244,51.52263
-60.192365,51.495823
-60.17319,51.481767
-60.185314,51.484743
-60.181827,51.485498
-60.19265,51.488633
-60.195136,51.487682
-60.168401,51.497069
-60.163752,51.483688
-60.197673,51.511012
-60.195582,51.494613
-60.169293,51.496364
-60.1641,51.489359
-60.198724,51.498978
-60.168966,51.493751
-60.196181,51.490396
-60.190532,51.502089
-60.169121,51.493484
-60.18578,51.480254
-60.208464,51.515134
-60.167174,51.488148
-60.194484,51.500531
-60.184914,51.494808
-60.160578,51.501713
-60.195302,51.494429
-60.206313,51.496486
-60.206022,51.496572
-60.190968,51.502006
-60.214478,51.505064
-60.178923,51.482486
-60.190244,51.502085
-60.168681,51.493657
-60.183978,51.492995
-60.174191,51.481962
-60.150127,51.485812
-60.183978,51.492995
-60.207406,51.516376
-60.199144,51.49197
-60.15588,51.489589
-60.182891,51.494957
-60.193793,51.492517
-60.217693,51.515004
-60.194133,51.509428
-60.198724,51.498978
-60.215244,51.526028
-60.175681,51.484324
-60.159007,51.494225
-60.194761,51.493521
-60.163836,51.499516
-60.174707,51.49429
-60.184316,51.480861
-60.172223,51.491554
-60.184331,51.484098
-60.180503,51.486197
-60.167954,51.497422
-60.195582,51.494613
-60.177012,51.483445
-60.213498,51.508016
-60.17975,51.497876
-60.215683,51.503733
-60.173256,51.49094
-60.197756,51.512542
-60.17552,51.495562
-60.186209,51.502112
-60.173173,51.485813
-60.170693,51.490181
-60.206131,51.515817
-60.185208,51.501917
-60.199742,51.498724
-60.218027,51.517527
-60.206549,51.512497
-60.174205,51.4852
-60.169272,51.493306
-60.219826,51.52313
-60.171766,51.495773
-60.193954,51.499354
-60.192264,51.494742
-60.215244,51.507593
-60.220215,51.516841
-60.187872,51.492876
-60.189014,51.485879
-60.218343,51.5205
-60.161456,51.501367
-60.17142,51.486415
-60.192945,51.488458
-60.18578,51.480254
-60.206549,51.512497
-60.215782,51.527025
-60.174788,51.485029
-60.188668,51.494597
-60.15588,51.489589
-60.209392,51.506155
-60.175821,51.484416
-60.170834,51.486676
-60.1706,51.496115
-60.217924,51.51276
-60.176365,51.48883
-60.214001,51.502539
-60.182492,51.494141
-60.178543,51.492012
-60.200124,51.492705
-60.150825,51.486362
-60.21198,51.524719
-60.157654,51.492045
-60.159031,51.497192
-60.182048,51.490807
-60.159902,51.497026
-60.196692,51.495709
-60.183978,51.492995
-60.202254,51.508114
-60.201677,51.511792
-60.188809,51.494689
-60.21061,51.511839
-60.221027,51.514515
-60.20199,51.522139
-60.203817,51.508678
-60.19212,51.49474
-60.164978,51.489013
-60.168401,51.497069
-60.175624,51.489359
-60.216772,51.523803
-60.171273,51.486503
-60.215261,51.503457
-60.206189,51.507006
-60.170834,51.486676
-60.150275,51.485724
-60.16022,51.492715
-60.216389,51.522538
-60.187321,51.492238
-60.15588,51.489589
-60.196218,51.511349
-60.174851,51.494292
-60.205951,51.516714
-60.182492,51.494141
-60.192678,51.509766
-60.162008,51.494811
-60.173785,51.495715
-60.150271,51.485814
-60.209104,51.506151
-60.182859,51.481288
-60.15588,51.489589
-60.188422,51.489917
-60.150127,51.485812
-60.186925,51.502213
-60.200944,51.508454
-60.163678,51.496276
-60.205187,51.510497
-60.159035,51.497103
-60.200656,51.50845
-60.202644,51.494542
-60.187836,51.493774
-60.188655,51.487672
-60.186209,51.502112
-60.209693,51.516861
-60.188168,51.485416
-60.150127,51.485812
-60.165417,51.48884
-60.191112,51.502008
-60.192506,51.488631
-60.221297,51.514969
-60.190314,51.489406
-60.160905,51.486431
-60.20954,51.506068
-60.21771,51.514555
-60.186404,51.482691
-60.22284,51.519759
-60.18033,51.501392
-60.215637,51.508589
-60.189847,51.490298
-60.209008,51.515951
-60.197558,51.49932
-60.195446,51.494431
-60.198053,51.508679
-60.196163,51.5091
-60.179189,51.483029
-60.150998,51.485646
-60.156783,51.492211
-60.204361,51.513182
-60.192264,51.494742
-60.203734,51.518119
-60.184351,51.490843
-60.209008,51.515951
-60.214141,51.502631
-60.182621,51.494503
-60.180618,51.501396
-60.200552,51.492801
-60.194133,51.509428
-60.171283,51.482636
-60.18578,51.480254
-60.199932,51.508528
-60.197308,51.509297
-60.198569,51.510216
-60.173464,51.482131
-60.18242,51.481461
-60.224619,51.522213
-60.210104,51.517407
-60.194484,51.500531
-60.196396,51.514139
-60.221301,51.514879
-60.158416,51.494575
-60.186353,51.502114
-60.17858,51.480232
-60.186925,51.502213
-60.215202,51.504985
-60.188074,51.502321
-60.214735,51.505877
-60.183923,51.501627
-60.185202,51.494813
-60.206461,51.496399
-60.211056,51.51886
-60.163393,51.499779
-60.212884,51.501622
-60.175095,51.495375
-60.192506,51.488631
-60.215205,51.504895
-60.188312,51.485419
-60.179172,51.487076
-60.177691,51.495326
-60.173173,51.485813
-60.192506,51.488631
-60.173752,51.482135
-60.193368,51.492331
-60.20086,51.517895
-60.199065,51.508605
-60.17069,51.486674
-60.158682,51.484418
-60.192678,51.509766
-60.164725,51.4989
-60.170834,51.486676
-60.185591,51.485017
-60.19559,51.494433
-60.21485,51.506598
-60.156726,51.490052
-60.166482,51.498208
-60.195479,51.489935
-60.180159,51.491227
-60.168789,51.494558
-60.15588,51.489589
-60.200271,51.492617
-60.210643,51.49997
-60.156754,51.49293
-60.159124,51.50205
-60.197452,51.491045
-60.18113,51.488545
-60.191706,51.501568
-60.178751,51.490396
-60.170744,51.496117
-60.150127,51.485812
-60.190968,51.502006
-60.183491,51.50162
-60.15584,51.490578
-60.192986,51.49835
-60.184316,51.480861
-60.192506,51.488631
-60.214141,51.502631
-60.158416,51.494575
-60.225346,51.522045
-60.181469,51.480007
-60.21173,51.520039
-60.162644,51.500486
-60.196602,51.490672
-60.159673,51.491987
-60.17461,51.500314
-60.193878,51.504928
-60.195309,51.494249
-60.195136,51.487682
-60.205446,51.514908
-60.174854,51.494202
-60.20209,51.493994
-60.184172,51.480858
-60.179606,51.497873
-60.176224,51.481544
-60.167648,51.49427
-60.221874,51.522352
-60.194468,51.497294
-60.169743,51.488727
-60.181821,51.489275
-60.195136,51.487682
-60.198871,51.49889
-60.19859,51.498706
-60.161008,51.491019
-60.183298,51.481115
-60.201344,51.498299
-60.215514,51.508047
-60.167361,51.483474
-60.18113,51.488545
-60.159991,51.501974
-60.181693,51.481629
-60.177628,51.486062
-60.205256,51.516074
-60.182747,51.494955
-60.184116,51.485893
-60.179134,51.495258
-60.096502,51.514539
-60.088481,51.509912
-60.088637,51.513062
-60.104948,51.515935
-60.102945,51.51905
-60.081489,51.511687
-60.079765,51.518403
-60.09679,51.514544
-60.08523,51.511838
-60.100631,51.515775
-60.086859,51.510785
-60.079773,51.518223
-60.079917,51.518225
-60.08014,51.509506
-60.104568,51.51467
-60.104734,51.514133
-60.094144,51.512343
-60.094938,51.517481
-60.100775,51.515777
-60.097426,51.520039
-60.079769,51.518313
-60.088893,51.517293
-60.0932,51.510798
-60.097217,51.511223
-60.083824,51.514423
-60.08312,51.517468
-60.089634,51.513348
-60.102701,51.511042
-60.092692,51.512589
-60.078555,51.50948
-60.105309,51.517649
-60.103049,51.516534
-60.088344,51.50973
-60.088752,51.517201
-60.0932,51.510798
-60.107913,51.517421
-60.08523,51.511838
-60.085856,51.514096
-60.079355,51.511022
-60.07693,51.51386
-60.080723,51.509336
-60.104107,51.511875
-60.092545,51.512676
-60.083414,51.510459
-60.093786,51.517462
-60.08523,51.511838
-60.078962,51.520368
-60.087336,51.509714
-60.097636,51.515007
-60.104366,51.512598
-60.093646,51.51737
-60.104581,51.510893
-60.088213,51.512875
-60.090726,51.514805
-60.091295,51.514994
-60.084612,51.512817
-60.0889,51.517113
-60.107614,51.517686
-60.080376,51.517603
-60.081736,51.516097
-60.098713,51.516823
-60.090478,51.510394
-60.09699,51.520122
-60.093203,51.510709
-60.106319,51.514158
-60.106393,51.512361
-60.097671,51.517615
-60.100487,51.515773
-60.102535,51.518504
-60.100631,51.515775
-60.086791,51.512403
-60.085381,51.51166
-60.104347,51.513047
-60.083081,51.511533
-60.087995,51.507746
-60.078411,51.509478
-60.075372,51.509788
-60.081489,51.511687
-60.087093,51.518972
-60.089218,51.516399
-60.082296,51.509631
-60.089718,51.514788
-60.104446,51.514128
-60.078707,51.51272
-60.078788,51.521085
-60.079359,51.510932
-60.090478,51.510394
-60.102269,51.511035
-60.073128,51.511729
-60.105309,51.517649
-60.083828,51.514333
-60.083085,51.51486
-60.100717,51.513708
-60.084052,51.515865
-60.0968,51.517781
-60.103524,51.512045
-60.096574,51.512832
-60.088169,51.50703
-60.108609,51.511048
-60.076475,51.514392
-60.091198,51.510406
-60.079355,51.511022
-60.097232,51.517788
-60.089774,51.51344
-60.096815,51.517422
-60.090434,51.51489
-60.091211,51.513554
-60.08843,51.518005
-60.080978,51.516984
-60.108321,51.511043
-60.100631,51.515775
-60.105309,51.517649
-60.074315,51.507522
-60.104446,51.514128
-60.079106,51.52037
-60.101912,51.516155
-60.088505,51.51279
-60.080852,51.509698
-60.097329,51.515452
-60.089722,51.514699
-60.089037,51.517295
-60.104584,51.510803
-60.099905,51.51936
-60.078886,51.515331
-60.100631,51.515775
-60.08648,51.50952
-60.101628,51.516061
-60.087424,51.511064
-60.08662,51.509612
-60.096934,51.514546
-60.080428,51.509511
-60.097314,51.515811
-60.080978,51.516984
-60.091639,51.513651
-60.09963,51.515579
-60.074315,51.514357
-60.089218,51.516399
-60.088487,51.506315
-60.088344,51.50973
-60.079917,51.518225
-60.104878,51.514135
-60.083941,51.511637
-60.08597,51.514817
-60.079848,51.509591
-60.104369,51.512508
-60.10319,51.516626
-60.0932,51.510798
-60.083941,51.511637
-60.081551,51.517083
-60.085378,51.51175
-60.086887,51.51699
-60.089714,51.514878
-60.083597,51.516397
-60.087822,51.51188
-60.102675,51.518596
-60.089058,51.513339
-60.076073,51.513666
-60.088896,51.517203
-60.089965,51.515782
-60.104373,51.512418
-60.092859,51.512052
-60.100631,51.515775
-60.080152,51.516071
-60.098487,51.511873
-60.096674,51.51733
-60.113789,51.518235
-60.092775,51.520953
-60.10459,51.51413
-60.102125,51.511033
-60.09334,51.510891
-60.074792,51.509868
-60.080852,51.509698
-60.108321,51.511043
-60.089058,51.513339
-60.08662,51.509612
-60.09679,51.514544
-60.081392,51.520857
-60.108177,51.511041
-60.102413,51.511038
-60.081736,51.516097
-60.075376,51.509698
-60.11109,51.513786
-60.080523,51.517516
-60.09757,51.520042
-60.109583,51.51538
-60.104104,51.511964
-60.096151,51.516062
-60.103573,51.517801
-60.093196,51.510888
-60.093056,51.510796
-60.096934,51.514546
-60.105309,51.517649
-60.10194,51.512019
-60.108037,51.510949
-60.080485,51.514997
-60.103049,51.516534
-60.083601,51.516307
-60.091339,51.52084
-60.08648,51.50952
-60.090714,51.511657
-60.085855,51.510679
-60.085599,51.51679
-60.080284,51.509509
-60.07607,51.513756
-60.07607,51.513756
-60.093196,51.510888
-60.08044,51.516076
-60.086999,51.510877
-60.092343,51.510605
-60.097815,51.517618
-60.081266,51.516989
-60.079166,51.515515
-60.099617,51.519356
-60.097076,51.518055
-60.086571,51.51078
-60.087955,51.512152
-60.096461,51.515528
-60.080523,51.517516
-60.107614,51.517686
-60.092343,51.510605
-60.085692,51.511126
-60.074463,51.514269
-60.080575,51.509423
-60.080527,51.517426
-60.109228,51.516993
-60.107899,51.514274
-60.101717,51.513904
-60.088505,51.51279
-60.100849,51.51398
-60.097271,51.520307
-60.087743,51.513767
-60.100288,51.513611
-60.10459,51.51413
-60.108335,51.514191
-60.089421,51.511546
-60.094501,51.514147
-60.0932,51.510798
-60.094789,51.514152
-60.078632,51.521352
-60.094497,51.514237
-60.104158,51.514123
-60.087671,51.512057
-60.079167,51.518933
-60.08949,51.513346
-60.0932,51.510798
-60.08834,51.506403
-60.089867,51.518118
-60.087136,51.511059
-60.08823,51.51935
-60.104587,51.51422
-60.078954,51.520548
-60.084158,51.513349
-60.087545,51.511606
-60.078855,51.512633
-60.083941,51.511637
-60.09803,51.522837
-60.074633,51.506808
-60.095573,51.512636
-60.096527,51.517417
-60.081596,51.516005
-60.101865,51.513817
-60.080383,51.517424
-60.108609,51.511048
-60.080982,51.516894
-60.083828,51.514333
-60.107754,51.517779
-60.0932,51.510798
-60.094568,51.512529
-60.089195,51.513521
-60.103049,51.516534
-60.103137,51.51096
-60.082183,51.515745
-60.091195,51.510496
-60.093786,51.517462
-60.081732,51.516187
-60.095713,51.512728
-60.111632,51.518111
-60.109491,51.51412
-60.093356,51.513948
-60.079917,51.518225
-60.099579,51.51333
-60.139637,51.4923
-60.131538,51.489564
-60.133536,51.511178
-60.131619,51.512226
-60.133381,51.514952
-60.127933,51.507221
-60.177523,51.532012
-60.161864,51.516301
-60.128488,51.511277
-60.162862,51.512989
-60.150595,51.52053
-60.147329,51.51931
-60.118901,51.509595
-60.137895,51.492632
-60.174843,51.523338
-60.152758,51.524071
-60.161274,51.513054
-60.17479,51.503014
-60.173867,51.522513
-60.174288,51.52279
-60.197664,51.525849
-60.131553,51.510337
-60.178628,51.526005
-60.175099,51.534942
-60.139741,51.493291
-60.166534,51.525636
-60.152372,51.515792
-60.203321,51.524947
-60.173535,51.51999
-60.164325,51.501682
-60.132261,51.507111
-60.13662,51.513295
-60.168946,51.537364
-60.144085,51.49273
-60.131036,51.512397
-60.146479,51.511832
-60.201674,51.522853
-60.155276,51.522402
-60.141898,51.514638
-60.179476,51.515586
-60.158527,51.513281
-60.130966,51.514104
-60.188676,51.512582
-60.119182,51.513286
-60.157739,51.522081
-60.139713,51.508128
-60.12248,51.506685
-60.131231,51.507634
-60.178207,51.525728
-60.146939,51.521821
-60.152316,51.502932
-60.170442,51.507263
-60.169242,51.519204
-60.149309,51.52024
-60.178824,51.513868
-60.156352,51.513607
-60.172728,51.514942
-60.129419,51.51318
-60.151705,51.51803
-60.169801,51.519662
-60.136759,51.50988
-60.125832,51.498735
-60.136652,51.498368
-60.175342,51.514443
-60.126892,51.501
-60.151573,51.514161
-60.153328,51.520663
-60.135793,51.51589
-60.133093,51.51144
-60.16151,51.521511
-60.171248,51.533893
-60.142452,51.515186
-60.161522,51.514048
-60.14251,51.520852
-60.186026,51.513979
-60.165504,51.522563
-60.147952,51.489734
-60.149636,51.49084
-60.156022,51.496785
-60.152868,51.517778
-60.12913,51.513176
-60.126596,51.504682
-60.127379,51.506673
-60.194327,51.52274
-60.194631,51.525982
-60.155934,51.51324
-60.129045,51.508228
-60.15588,51.489589
-60.158268,51.512558
-60.158383,51.513279
-60.155331,51.517457
-60.130715,51.516708
-60.125883,51.497477
-60.14022,51.49213
-60.156138,51.518909
-60.15233,51.502573
-60.134227,51.49779
-60.133754,51.51289
-60.145535,51.5209
-60.201584,51.517816
-60.145555,51.523958
-60.144632,51.486354
-60.129574,51.512913
-60.188612,51.52508
-60.144596,51.519176
-60.151044,51.488074
-60.15455,51.497572
-60.123953,51.502392
-60.192372,51.532062
-60.156137,51.497507
-60.163749,51.501673
-60.177097,51.524632
-60.19043,51.515576
-60.133982,51.510825
-60.11516,51.512952
-60.126205,51.50018
-60.142284,51.4945
-60.138647,51.491835
-60.171897,51.521314
-60.176149,51.512298
-60.135593,51.485492
-60.130192,51.501322
-60.178022,51.519521
-60.152084,51.515788
-60.122635,51.509924
-60.170488,51.520482
-60.134876,51.51012
-60.12513,51.494767
-60.123875,51.500772
-60.142012,51.515359
-60.142678,51.516718
-60.141698,51.487657
-60.144188,51.515033
-60.145204,51.486453
-60.164004,51.534769
-60.131306,51.516358
-60.204446,51.525683
-60.169088,51.512277
-60.150242,51.504338
-60.134031,51.513164
-60.205436,51.526148
-60.152544,51.536478
-60.13173,51.50953
-60.160861,51.526896
-60.153736,51.517702
-60.151062,51.50543
-60.127509,51.507035
-60.139887,51.500308
-60.131025,51.512666
-60.19936,51.5194
-60.174378,51.527737
-60.127295,51.50874
-60.168226,51.530159
-60.172304,51.53274
-60.136759,51.50988
-60.205337,51.528664
-60.173161,51.522143
-60.149555,51.485713
-60.127793,51.507129
-60.152201,51.502211
-60.145238,51.496256
-60.152869,51.507077
-60.208016,51.526547
-60.154292,51.514653
-60.15782,51.502209
-60.148836,51.492805
-60.184787,51.53788
-60.148551,51.524724
-60.131774,51.508452
-60.203177,51.524944
-60.126844,51.505675
-60.142308,51.515184
-60.187669,51.516163
-60.149329,51.523298
-60.176713,51.530651
-60.112542,51.513539
-60.115544,51.51062
-60.156348,51.513697
-60.173006,51.533201
-60.174363,51.520902
-60.195212,51.51493
-60.175833,51.523803
-60.129662,51.514263
-60.149842,51.521328
-60.128005,51.487889
-60.142975,51.52005
-60.132754,51.516201
-60.170222,51.519939
-60.153748,51.513835
-60.148387,51.521664
-60.151282,51.503545
-60.139278,51.511718
-60.168089,51.529977
-60.156793,51.520538
-60.184916,51.523764
-60.159391,51.513295
-60.155993,51.497504
-60.149186,51.50549
-60.17078,51.520397
-60.128466,51.511816
-60.152866,51.50357
-60.180417,51.520907
-60.195209,51.51502
-60.175517,51.535308
-60.16587,51.499098
-60.13138,51.51456
-60.144727,51.515941
-60.144479,51.514948
-60.165731,51.516901
-60.165804,51.515104
-60.149307,51.502525
-60.160783,51.535978
-60.167339,51.498402
-60.163183,51.533677
-60.141561,51.494579
-60.12598,51.498647
-60.201905,51.524295
-60.118635,51.512558
-60.151429,51.514159
-60.169505,51.519838
-60.172743,51.521777
-60.160727,51.512326
-60.172476,51.514039
-60.144596,51.519176
-60.17078,51.520397
-60.141498,51.513822
-60.172743,51.521777
-60.15704,51.51083
-60.125722,51.508445
-60.165291,51.527865
-60.151213,51.523058
-60.129699,51.488725
-60.173006,51.533201
-60.125414,51.494861
-60.150956,51.518737
-60.172285,51.511608
-60.141782,51.52102
-60.150181,51.502269
-60.187764,51.51014
-60.150705,51.514237
-60.144806,51.510457
-60.123912,51.506887
-60.17473,51.511736
-60.143068,51.496491
-60.126955,51.509993
-60.202,51.525556
-60.191254,51.520265
-60.158087,51.513454
-60.127302,51.50856
-60.125127,51.494857
-60.147181,51.498085
-60.178491,51.525823
-60.125134,51.494677
-60.149819,51.500555
-60.126885,51.511701
-60.170085,51.519757
-60.139054,51.492471
-60.127295,51.50874
-60.129279,51.488448
-60.129506,51.507516
-60.141322,51.507524
-60.134362,51.490957
-60.127166,51.511885
-60.150277,51.51414
-60.156097,51.509196
-60.135458,51.517053
-60.138598,51.510718
-60.149983,51.485809
-60.150454,51.513334
-60.134148,51.506781
-60.14155,51.512564
-60.146213,51.49708
-60.194192,51.526155
-60.182014,51.524259
-60.141378,51.516787
-60.215613,51.527652
-60.16541,51.524899
-60.150127,51.485812
-60.149114,51.514392
-60.124839,51.508881
-60.17216,51.525544
-60.123787,51.509943
-60.187236,51.52344
-60.173449,51.522147
-60.152852,51.50393
-60.119514,51.512212
-60.12379,51.506346
-60.144254,51.524027
-60.157771,51.510572
-60.133237,51.511443
-60.155941,51.513061
-60.123979,51.501763
-60.149924,51.490844
-60.158132,51.523077
-60.144596,51.519176
-60.138723,51.497052
-60.15346,51.513831
-60.174412,51.501659
-60.142939,51.506741
-60.153169,51.513916
-60.174843,51.523338
-60.161428,51.516384
-60.19308,51.521462
-60.176953,51.52463
-60.129673,51.513994
-60.131682,51.489566
-60.143317,51.508095
-60.135917,51.509327
-60.146684,51.5068
-60.147325,51.519399
-60.136288,51.503757
-60.123783,51.503019
-60.145923,51.521985
-60.171562,51.526074
-60.188414,51.515545
-60.142914,51.489654
-60.140796,51.520465
-60.142545,51.516446
-60.147185,51.519307
-60.144633,51.511174
-60.126977,51.509454
-60.130442,51.516344
-60.132664,51.490211
-60.192534,51.509763
-60.1739,51.532496
-60.146758,51.494301
-60.151353,51.52315
-60.162587,51.519819
-60.200626,51.523826
-60.135849,51.489812
-60.155772,51.513687
-60.12029,51.510876
-60.123429,51.504632
-60.123362,51.509756
-60.169335,51.538449
-60.13606,51.491704
-60.129555,51.488723
-60.180389,51.525223
-60.201772,51.524024
-60.138513,51.488056
-60.134736,51.510028
-60.126316,51.500991
-60.148446,51.502421
-60.140884,51.511204
-60.144475,51.497323
-60.150417,51.514233
-60.126445,51.50486
-60.165712,51.528141
-60.127049,51.490121
-60.151562,51.514431
